Time,Cumulative Damage,RUL (Linear),RUL (Feedback)
413.6,0.05642055039284218,4575.748200678783,3913.365495282239
428.2,0.056422888919652324,4575.73686034083,3913.3323165360353
436.79999999999995,0.05642405818831908,4575.731190146338,3913.315727237585
437.19999999999993,0.056425227460493645,4575.725519934836,3913.299137988903
437.5999999999999,0.05644861364064042,4575.61211213248,3912.967363466254
437.79999999999995,0.057159379827625804,4572.16535722217,3902.902839689735
438.3999999999999,0.06493445974801061,4534.461263549246,3795.1526940091685
438.59999999999997,0.06494162862205244,4534.426499160819,3795.0552861758515
438.79999999999995,0.06495596675726052,4534.356968506662,3794.8604757691537
438.99999999999994,0.06496074625036928,4534.333791065694,3794.7955405253865
439.99999999999994,0.06496313601843143,4534.322202240911,3794.76307319571
440.79999999999995,0.06497282691376224,4534.275207685348,3794.6314169251427
441.19999999999993,0.06498787899646462,4534.202214849004,3794.4269386075453
441.5999999999999,0.06499385385049856,4534.173240683017,3794.3457761775885
441.79999999999995,0.06500460881361146,4534.121086089005,3794.1996868715664
442.99999999999994,0.06500699884484938,4534.10949598799,3794.167223116995
443.3999999999999,0.06518542826201199,4533.2442290675735,3791.7447189689365
447.3999999999999,0.06518662381829678,4533.238431395188,3791.728494432185
449.59999999999997,0.06518901494162636,4533.226835998237,3791.696045504703
450.3999999999999,0.06519974738217611,4533.174790624045,3791.5504048709295
458.59999999999997,0.06520094298141826,4533.1689927433445,3791.534180917118
463.59999999999997,0.06520452980066553,4533.151598996878,3791.485509347715
465.2,0.06521089171583638,4533.120747835475,3791.3991830945984
466.99999999999994,0.06523731770590642,4532.992598927014,3791.0406324095147
476.0,0.06523851341785954,4532.986800499737,3791.024409985016
490.59999999999997,0.06524090485252719,4532.975203592999,3790.991965282021
499.19999999999993,0.06524210057524175,4532.969405113537,3790.9757430035233
499.5999999999999,0.06524329630154348,4532.963606616679,3790.959520773693
499.9999999999999,0.06526721158089989,4532.8476330264,3790.6350863968605
500.19999999999993,0.0659940584542311,4529.322897219364,3780.793229121373
500.7999999999999,0.07394504519714466,4490.765769573511,3675.4269367116676
500.99999999999994,0.07395237626294102,4490.730218660293,3675.3316839193544
501.19999999999993,0.07396703879041662,4490.659114914082,3675.1411834782925
501.3999999999999,0.07397192641687637,4490.635413096511,3675.077684855259
502.3999999999999,0.07397437025210063,4490.623562081067,3675.045935829484
503.19999999999993,0.07398428039850313,4490.575504300041,3674.9171923088647
503.5999999999999,0.07399967302613464,4490.500860041714,3674.7172378487817
503.9999999999999,0.0740057830578901,4490.471230351472,3674.6378710481763
504.19999999999993,0.07401678134601145,4490.417895789022,3674.495013807111
505.3999999999999,0.07401922545036568,4490.406043468472,3674.4632682773463
505.7999999999999,0.07420169173301908,4489.521200369267,3672.0943593648262
509.7999999999999,0.07420291433809427,4489.515271527795,3672.078493778077
511.99999999999994,0.07420535955924812,4489.503413791491,3672.046762747367
512.8,0.07421633481524599,4489.450190919898,3671.904344252171
521.0,0.07421755746425043,4489.444261865398,3671.8884792354656
526.0,0.0742212254332715,4489.426474595174,3671.8408844709174
527.5999999999999,0.074227731283205,4489.394925443547,3671.75646809105
529.4,0.07425475514647932,4489.263877237904,3671.4058499448784
538.4,0.07425597791074476,4489.257947624463,3671.38998642365
553.0,0.07425842345028053,4489.246088344213,3671.3582595239664
561.6,0.07425964622555088,4489.240158677405,3671.342396145509
561.9999999999999,0.07426086900448955,4489.234228992808,3671.326532814643
562.3999999999999,0.07428532535362846,4489.115631565094,3671.009276190987
562.5999999999999,0.0750286167298152,4485.511150587278,3661.3851591654948
563.1999999999999,0.08315949008845948,4446.0816895532835,3558.349979899193
563.4,0.08316698701550784,4446.045334320594,3558.2568344699744
563.5999999999999,0.08318198127444408,4445.972621892004,3558.070548641307
563.8,0.08318697948071126,4445.948383834103,3558.008454855354
564.8,0.08318947860633683,4445.936264696081,3557.9774082417985
565.5999999999999,0.08319961296424357,4445.887119634713,3557.8515130297437
566.0,0.08321535384144224,4445.8107865919055,3557.655982341812
566.3999999999999,0.08322160210923935,4445.780486546539,3557.5783714442355
566.5999999999999,0.08323284922746105,4445.7259453195265,3557.4386747622507
567.7999999999998,0.0832353486283055,4445.713824846871,3557.4076315673597
568.1999999999999,0.08342194310826734,4444.808962668813,3555.0911321548347
572.1999999999999,0.08342319337409666,4444.802899690629,3555.0756175767133
574.4,0.08342569391700771,4444.7907736796915,3555.044588560102
575.1999999999999,0.08343691748201704,4444.736346670478,3554.9053209172184
583.4,0.08343816779276948,4444.730283474446,3554.8898068965295
588.4,0.08344191874753246,4444.712093777208,3554.8432651137136
589.9999999999999,0.08344857178867189,4444.679830843721,3554.7607163532552
591.8,0.0834762070516964,4444.545817745924,3554.4178552473104
600.8,0.08347745748031755,4444.539753978303,3554.4023426890135
615.4,0.08347995834881373,4444.52762638849,3554.371317712034
624.0,0.08348120878868878,4444.521562566296,3554.3558052933495
624.3999999999999,0.08348245923231515,4444.515498725911,3554.340292921202
624.7999999999998,0.0835074688926369,4444.39421809791,3554.0300552508415
624.9999999999999,0.08426757681933332,4440.708187759553,3544.618861212186
625.5999999999999,0.09258240662749948,4400.38665728376,3443.863221779046
625.8,0.09259007316831763,4400.34947953432,3443.7721370898357
625.9999999999999,0.09260540666395273,4400.275122027814,3443.5899726299076
626.1999999999999,0.09261051795183342,4400.250335597448,3443.5292526005637
627.1999999999999,0.09261307361877463,4400.2379422707245,3443.4988928591306
627.9999999999999,0.09262343726084514,4400.187685329906,3443.37578293995
628.4,0.09263953426656216,4400.109625294817,3443.1845781530837
628.7999999999998,0.09264592389791382,4400.078639727918,3443.1086843111166
628.9999999999999,0.09265742547587731,4400.022864536234,3442.972078264324
630.1999999999998,0.09265998142426408,4400.010469844682,3442.941721865922
630.5999999999999,0.09285079749968314,4399.08513566734,3440.6764724509408
634.5999999999999,0.09285207605207564,4399.078935517674,3440.6613011157688
636.8,0.09285463316836762,4399.06653516254,3440.630958581967
637.5999999999999,0.09286611066024053,4399.01087677277,3440.4947720822593
645.8,0.0928673892585725,4399.004676400327,3440.479601292187
650.8,0.09287122507658327,4398.986075171391,3440.4340891950433
652.3999999999999,0.09287802863904711,4398.953082307128,3440.3533667349707
654.1999999999999,0.09290628913439825,4398.816037238155,3440.0180910532845
663.1999999999999,0.09290756785326565,4398.809836281194,3440.0029216932503
677.8,0.09291012530250893,4398.797434311462,3439.9725831097076
686.4,0.09291140403288484,4398.791233298692,3439.957413886197
686.7999999999998,0.09291268276709694,4398.7850322673185,3439.9422447081956
687.1999999999998,0.09293825825695676,4398.66100773313,3439.6388707045194
687.3999999999999,0.09371556319918656,4394.891583025685,3430.435888966181
687.9999999999999,0.10221851136837264,4353.657800537293,3331.9093570586365
688.1999999999999,0.102226351360377,4353.619781662123,3331.820287517833
688.3999999999999,0.10224203176775101,4353.543741858737,3331.6421532458994
688.5999999999999,0.10224725869565335,4353.518394649284,3331.5827765803133
689.5999999999999,0.10224987218312576,4353.505720930496,3331.5530885147136
690.3999999999999,0.10226047029678566,4353.4543269545775,3331.4327022668717
690.8,0.10227693148822896,4353.374500854975,3331.245727675276
691.1999999999998,0.10228346568140632,4353.342814257003,3331.171512900954
691.3999999999999,0.10229522747612056,4353.2857771828885,3331.0379291124555
692.5999999999998,0.10229784125140608,4353.273102068392,3331.008244315926
692.9999999999999,0.1024929744335119,4352.326832724263,3328.793111048752
696.9999999999999,0.10249428191243519,4352.320492299688,3328.778275362658
699.1999999999999,0.10249689688204912,4352.307811393474,3328.74860412399
699.9999999999999,0.10250863404573848,4352.250893763851,3328.6154306005587
708.1999999999999,0.10250994157164062,4352.244553111459,3328.6005954475036
713.1999999999999,0.10251386417288254,4352.2255310401515,3328.5560902553716
714.7999999999998,0.10252082166213132,4352.191791730839,3328.4771536908
716.5999999999999,0.10254972153533981,4352.051646094043,3328.149295614216
725.5999999999999,0.10255102918450441,4352.045304843908,3328.1344618595626
740.1999999999999,0.10255364449460247,4352.032622286567,3328.1047944837583
748.8,0.10255495215553595,4352.02628097936,3328.0899608626078
749.1999999999998,0.10255625982039242,4352.019939653131,3328.075127285958
749.5999999999998,0.10258241394136627,4351.893109133415,3327.778465097902
749.7999999999998,0.1033773049719609,4348.038403306054,3318.779089192114
750.3999999999999,0.11207262757457843,4305.871729614915,3222.432348261844
750.5999999999999,0.11208064494200481,4305.832850584017,3222.3452492865067
750.7999999999998,0.11209668010980127,4305.755090422727,3222.1710560391007
750.9999999999999,0.11210202529401586,4305.729169746876,3222.1129930168277
751.9999999999999,0.11210469791017653,4305.716209292308,3222.0839617669744
752.7999999999998,0.11211553580021402,4305.663652556509,3221.966238932243
753.1999999999999,0.11213236941688144,4305.5820204361735,3221.7834009475064
753.5999999999998,0.11213905144251472,4305.549616946694,3221.7108280933085
753.7999999999998,0.11215107934123775,4305.491289440767,3221.5801996989685
754.9999999999998,0.11215375225172315,4305.478327558914,3221.55117164586
755.3999999999999,0.11235330021263326,4304.510649401592,3219.385045761934
759.3999999999999,0.1123546372725339,4304.504165528467,3219.37053829905
761.5999999999999,0.11235731140436873,4304.491197723862,3219.3415235038506
762.3999999999999,0.11236931411480376,4304.432992364791,3219.211296297916
770.5999999999999,0.1123706512227461,4304.426508258694,3219.196789356279
775.5999999999999,0.11237466257064113,4304.407055823693,3219.153268792494
777.1999999999998,0.11238177746918206,4304.37255318143,3219.0760786124533
778.9999999999999,0.11241133118581334,4304.2292368282015,3218.7554740346313
787.9999999999999,0.11241266841980689,4304.222752110839,3218.740968460458
802.5999999999999,0.11241534289982913,4304.2097826177505,3218.7119574426597
811.1999999999999,0.11241668014585783,4304.203297842026,3218.697451999036
811.5999999999998,0.11241801739589827,4304.196813046846,3218.6829465989276
811.9999999999998,0.11244476323919056,4304.067113057756,3218.392847734967
812.1999999999998,0.11325763823353609,4300.12519667297,3209.592573106984
812.7999999999998,0.12214968763324784,4257.004525638838,3115.3773976799707
812.9999999999999,0.12215788638911569,4256.964766991671,3115.292225673511
813.1999999999998,0.1221742843435902,4256.885247550343,3115.121886259804
813.3999999999999,0.12217975045959978,4256.858740433739,3115.0651078179344
814.3999999999999,0.12218248354220215,4256.845486756155,3115.0367188525015
815.1999999999998,0.12219356663342329,4256.791740953686,3114.9216005058
815.5999999999999,0.12221078110122661,4256.708261952411,3114.7428076100537
815.9999999999998,0.12221761430394223,4256.675125352155,3114.6718403503046
816.1999999999998,0.12222991432712796,4256.61547821912,3114.5441019652844
817.3999999999997,0.122232647710714,4256.60222308196,3114.515716125872
817.7999999999998,0.12243671033232281,4255.612651749052,3112.397513390828
821.7999999999998,0.1224380776424538,4255.606021181934,3112.383326889579
823.9999999999999,0.12244081227502161,4255.592759988023,3112.3549540147596
824.7999999999998,0.12245308654004847,4255.533237765348,3112.2276079422913
832.9999999999999,0.12245445389930809,4255.5266069599875,3112.2134219507575
837.9999999999999,0.12245855600169947,4255.506714424553,3112.170864231501
839.5999999999998,0.12246583187082948,4255.4714311793605,3112.0953817991585
841.3999999999999,0.12249605422372428,4255.324872374019,3111.781870244428
850.3999999999999,0.12249742171188695,4255.318240943563,3111.767685590103
864.9999999999999,0.1225001567005197,4255.3049780229685,3111.7393164091145
873.5999999999999,0.1225015242009898,4255.298346532829,3111.7251318824506
873.9999999999998,0.1225028917055624,4255.291715022796,3111.7109473983405
874.3999999999997,0.1225302426585587,4255.159080644195,3111.427266652159
874.5999999999998,0.12336150849374865,4251.127980612036,3102.821688405549
875.1999999999998,0.1324547355240042,4207.031728580075,3010.6909199432594
875.3999999999999,0.13246311977212527,4206.991070415816,3010.607632273613
875.5999999999998,0.13247988872112293,4206.909751891726,3010.441061431781
875.7999999999998,0.13248547850494152,4206.882645066476,3010.3855391503885
876.7999999999998,0.13248827342200492,4206.869091531869,3010.357778259541
877.5999999999998,0.13249960726194898,4206.814129760763,3010.245206779441
877.9999999999999,0.1325172111974316,4206.728762093903,3010.070369479547
878.3999999999997,0.13252419899752624,4206.694875796652,3010.000972292239
878.5999999999998,0.13253677730183808,4206.633879180684,3009.876059978265
879.7999999999997,0.1325395725266947,4206.62032415348,3009.848302144278
880.1999999999998,0.13274825195066847,4205.608364324169,3007.7769623112413
884.1999999999998,0.1327496501954243,4205.601583744188,3007.7630896707046
886.3999999999999,0.13275244669752023,4205.588022523202,3007.735344514483
887.1999999999998,0.1327649986609093,4205.527153643622,3007.6108158335783
895.3999999999999,0.13276639695590528,4205.52037282001,3007.596943691479
900.3999999999999,0.1327705918660626,4205.500030227118,3007.555327514878
901.9999999999998,0.13277803234765098,4205.463948718291,3007.4815150481963
903.7999999999998,0.13280893846432976,4205.314074102178,3007.174939591236
912.7999999999998,0.13281033689114516,4205.307292639326,3007.161068756762
927.3999999999999,0.1328131337573618,4205.2937296525915,3007.133327212649
935.9999999999999,0.1328145321967631,4205.286948128707,3007.1194565030114
936.3999999999997,0.13281593064035968,4205.280166584479,3007.105585834986
936.7999999999997,0.13284390039332772,4205.14453142745,3006.8281812127984
936.9999999999998,0.13369397315182163,4201.022230017914,2998.4129919046095
937.5999999999998,0.14299292934368119,4155.928325015207,2908.3205151992233
937.7999999999998,0.14300150328071368,4155.886746982784,2908.239070177515
937.9999999999998,0.14301865161777752,4155.803588672694,2908.0761845320562
938.1999999999998,0.14302436786732,4155.775868570726,2908.0218906199734
939.1999999999998,0.14302722601781442,4155.762008395,2907.994743908254
939.9999999999998,0.14303881627953055,4155.705803144648,2907.8846629481377
940.3999999999999,0.1430568184941803,4155.618504082204,2907.713693730894
940.7999999999997,0.14306396438933294,4155.583851126482,2907.645831879905
940.9999999999998,0.14307682727072527,4155.521474496289,2907.5236831132684
942.1999999999997,0.1430796857359766,4155.507612794197,2907.4965393907796
942.5999999999998,0.14329308641487948,4154.472757941307,2905.47102566967
946.5999999999998,0.14329451629413872,4154.465823954507,2905.457459946021
948.7999999999998,0.14329737606552612,4154.451955918503,2905.430328620816
949.5999999999998,0.14331021201004707,4154.38970991466,2905.30855499979
957.7999999999998,0.1433116419406831,4154.382775678717,2905.2949897635526
962.7999999999998,0.14331593175833,4154.36197284607,2905.254294299013
964.3999999999997,0.1433235405766413,4154.325075013342,2905.1821148518407
966.1999999999998,0.14335514592687615,4154.171809568096,2904.8823220391296
975.1999999999998,0.14335657599231394,4154.164874678452,2904.868758081587
989.7999999999998,0.1433594361360601,4154.151004836749,2904.841630288577
998.3999999999999,0.1433608662143685,4154.14406988469,2904.8280664531094
998.7999999999997,0.14336229629696715,4154.137134911827,2904.814502658333
999.1999999999997,0.14339089884990922,4153.998431085442,2904.5432353078104
999.3999999999997,0.14426020402779896,4149.782864918516,2896.314222792521
999.9999999999998,0.15376954388816014,4103.668735606134,2808.2149428843895
1000.1999999999998,0.15377831180570925,4103.6262168940475,2808.1352997440636
1000.3999999999997,0.15379584811428146,4103.541177173831,2807.9760177640687
1000.5999999999998,0.15380169369076385,4103.512829920103,2807.9229250449785
1001.5999999999998,0.1538046165053102,4103.498656165675,2807.8963789243494
1002.3999999999997,0.15381646899019724,4103.441179303056,2807.7887333842054
1002.7999999999998,0.15383487849485683,4103.351905148286,2807.621546672547
1003.1999999999997,0.15384218606187952,4103.3164681888775,2807.555186190251
1003.3999999999997,0.1538553399587492,4103.252680322409,2807.435739830511
1004.5999999999997,0.15385826309517364,4103.238505007082,2807.4091966329806
1004.9999999999998,0.15407649184475045,4102.180237143546,2805.428495171554
1008.9999999999998,0.15407795407422598,4102.173146279184,2805.415229574597
1011.1999999999998,0.15408087854633712,4102.158964486643,2805.388698500073
1011.9999999999998,0.15409400489690375,4102.095310201875,2805.2696189862613
1020.1999999999998,0.15409546717891845,4102.088219082732,2805.256353865932
1025.1999999999998,0.15409985405128368,4102.066945597664,2805.2165587437125
1026.7999999999997,0.15410763501484187,4102.029212972165,2805.1459761872934
1028.5999999999997,0.1541399554183999,4101.872479982179,2804.852815960298
1037.5999999999997,0.15414141783826615,4101.865388194546,2804.8395520903737
1052.1999999999998,0.15414434269116045,4101.8512045554535,2804.8130244698987
1060.7999999999997,0.15414580512418852,4101.844112703994,2804.799760719348
1061.1999999999998,0.15414726756160388,4101.837020831259,2804.786497008589
1061.6,0.15417651723126446,4101.695178908593,2804.5212311493565
1061.7999999999997,0.15506548995125233,4097.384237921451,2796.474276470524
1062.3999999999999,0.1647899732926209,4050.2268022965827,2710.3240960763014
1062.5999999999997,0.16479893957938713,4050.183321622481,2710.2462149527155
1062.7999999999997,0.16481687263710548,4050.0963579262902,2710.0904569110567
1062.9999999999998,0.1648228504664773,4050.067369331845,2710.038538809887
1063.9999999999998,0.1648258394080635,4050.0528749041728,2710.0125799929324
1064.7999999999997,0.16483796004877363,4049.9940976597727,2709.907315991777
1065.1999999999998,0.16485678605815113,4049.902803727321,2709.7438281019336
1065.6,0.16486425895477924,4049.86656502658,2709.6789357722027
1065.7999999999997,0.16487771045118818,4049.801333995409,2709.5621320315854
1066.9999999999998,0.16488069972193478,4049.786837971523,2709.536176073059
1067.3999999999999,0.16510386577457672,4048.7046273911055,2707.599295449438
1071.3999999999999,0.16510536108617405,4048.697376099915,2707.5863233392
1073.5999999999997,0.1651083517228265,4048.6828734522715,2707.560379235472
1074.3999999999999,0.16512177504971282,4048.6177790250103,2707.44393422472
1082.5999999999997,0.16512327041503796,4048.6105274732745,2707.4309625805636
1087.5999999999997,0.16512775653793005,4048.5887726875376,2707.392047881584
1089.1999999999996,0.16513571354142476,4048.550186382549,2707.3230268864686
1090.9999999999998,0.1651687651759863,4048.389907396569,2707.0363525065372
1099.9999999999995,0.16517026068228183,4048.3826551612183,2707.0233820851226
1114.5999999999997,0.16517325170833244,4048.3681506252465,2706.997441359027
1123.1999999999998,0.16517474722808756,4048.360898324625,2706.9844710543452
1123.6,0.16517624275232926,4048.353646002247,2706.9715007885748
1124.0,0.1652061541793611,4048.2085949856337,2706.71210364425
1124.1999999999998,0.16611523940855646,4043.8001213764574,2698.843178972806
1124.8,0.1760597337315265,3995.575775218924,2614.5989764129613
1124.9999999999998,0.176068902875502,3995.531310818957,2614.522818323438
1125.1999999999998,0.17608724165859346,3995.442379617914,2614.3705062568606
1125.3999999999999,0.1760933547330021,3995.412735172777,2614.3197367864846
1126.3999999999999,0.17609641129771533,3995.3979128168085,2614.294352279757
1127.1999999999998,0.1761088061611236,3995.33780577022,2614.1914171286644
1127.6,0.17612805809840468,3995.2444463637485,2614.031546228278
1128.0,0.17613570006512783,3995.2073877827274,2613.9680895698543
1128.1999999999998,0.1761494558940987,3995.1406809360615,2613.853869983322
1129.3999999999999,0.1761525127954194,3995.1258569477645,2613.828488271783
