Range,Mean,Count,StartIndex,EndIndex
3.550229999999999922e-04,1.000000000000000000e+00
3.938100000000000801e-04,1.000000000000000000e+00
3.984644999999998032e-04,1.000000000000000000e+00
4.237489999999999573e-04,1.000000000000000000e+00
4.304249999999999049e-04,1.000000000000000000e+00
4.879991900000000280e-04,1.000000000000000000e+00
4.965579999999998086e-04,1.000000000000000000e+00
5.339549999999998030e-04,1.000000000000000000e+00
5.623909999999998676e-04,1.000000000000000000e+00
5.728399999999999161e-04,1.000000000000000000e+00
5.991185000000000000e-04,5.000000000000000000e-01
5.994665000000000583e-04,1.000000000000000000e+00
6.058889999999999719e-04,1.000000000000000000e+00
6.147334999999999649e-04,1.000000000000000000e+00
6.265814999999999232e-04,1.000000000000000000e+00
6.285064999999997667e-04,1.000000000000000000e+00
6.514195000000000402e-04,1.000000000000000000e+00
6.623030000000001537e-04,1.000000000000000000e+00
6.647579999999998854e-04,1.000000000000000000e+00
6.839387499999998593e-04,1.000000000000000000e+00
6.901978499999998889e-04,1.000000000000000000e+00
6.932798499999998434e-04,1.000000000000000000e+00
6.933434999999998644e-04,1.000000000000000000e+00
6.998390000000000600e-04,1.000000000000000000e+00
7.007585000000000636e-04,5.000000000000000000e-01
7.158920000000000908e-04,1.000000000000000000e+00
7.540661499999999021e-04,1.000000000000000000e+00
7.894277499999999195e-04,1.000000000000000000e+00
8.589844999999998731e-04,1.000000000000000000e+00
8.996340000000000673e-04,1.000000000000000000e+00
9.450405000000000263e-04,5.000000000000000000e-01
9.507355000000002488e-04,5.000000000000000000e-01
9.697284999999998415e-04,1.000000000000000000e+00
9.818055000000000445e-04,1.000000000000000000e+00
1.012079000000000147e-03,5.000000000000000000e-01
1.022976500000000264e-03,1.000000000000000000e+00
1.046281299999999919e-03,1.000000000000000000e+00
1.066728000000000077e-03,1.000000000000000000e+00
1.068219999999999933e-03,1.000000000000000000e+00
1.079905500000000098e-03,1.000000000000000000e+00
1.082927249999999890e-03,1.000000000000000000e+00
1.091550450000000096e-03,1.000000000000000000e+00
1.094658500000000260e-03,1.000000000000000000e+00
1.117526150000000031e-03,1.000000000000000000e+00
1.120799149999999848e-03,1.000000000000000000e+00
1.121531200000000115e-03,1.000000000000000000e+00
1.125184349999999896e-03,1.000000000000000000e+00
1.126664000000000094e-03,5.000000000000000000e-01
1.138042099999999951e-03,1.000000000000000000e+00
1.149412000000000047e-03,1.000000000000000000e+00
1.154726999999999924e-03,1.000000000000000000e+00
1.160265000000000168e-03,1.000000000000000000e+00
1.204765000000000003e-03,5.000000000000000000e-01
1.215684150000000130e-03,1.000000000000000000e+00
1.224958999999999857e-03,1.000000000000000000e+00
1.226719000000000030e-03,1.000000000000000000e+00
1.271467499999999820e-03,1.000000000000000000e+00
1.320079600000000032e-03,1.000000000000000000e+00
1.320637500000000110e-03,1.000000000000000000e+00
1.336598050000000057e-03,1.000000000000000000e+00
1.412546400000000120e-03,1.000000000000000000e+00
1.452771949999999944e-03,5.000000000000000000e-01
1.467360950000000126e-03,5.000000000000000000e-01
1.477997350000000111e-03,5.000000000000000000e-01
1.488048850000000135e-03,5.000000000000000000e-01
1.489705500000000193e-03,5.000000000000000000e-01
